timestring,pH,Temperature,PAR,LightOut,Actuators
date,,°C,µmol/m²/s,%,
03.05.2024 10:37:43.875,7.65,20.1,727,50,15
03.05.2024 10:37:45.941,7.63,20.1,752,50,15
03.05.2024 10:37:47.559,7.61,20.1,785,50,15
03.05.2024 10:37:49.559,7.59,20.1,797,50,15
03.05.2024 10:37:51.625,7.56,20.1,771,50,15
03.05.2024 10:37:56.375,7.49,20.1,751,50,15
03.05.2024 10:37:58.391,7.47,20.1,800,50,15
03.05.2024 10:37:59.724,7.45,20.1,871,50,15
03.05.2024 10:38:00.891,7.43,20.1,941,50,15
03.05.2024 10:38:02.190,7.40,20.1,974,50,7
03.05.2024 10:38:04.825,7.36,20.1,931,50,7
03.05.2024 10:38:06.141,7.32,20.1,874,50,7
03.05.2024 10:38:07.358,7.31,20.1,820,50,7
03.05.2024 10:38:08.625,7.28,20.1,778,50,7
03.05.2024 10:38:10.275,7.27,20.1,753,50,7
03.05.2024 10:38:12.490,7.23,20.1,730,50,7
03.05.2024 10:38:14.224,7.21,20.1,701,50,7
03.05.2024 10:38:20.940,7.11,20.1,722,50,7
03.05.2024 10:38:23.720,7.10,20.1,748,50,7
03.05.2024 10:38:25.107,7.07,20.1,759,50,7
03.05.2024 10:38:27.256,7.05,20.2,731,50,7
03.05.2024 10:38:28.822,7.03,20.1,702,50,7
03.05.2024 10:38:31.250,7.00,20.1,683,50,7
03.05.2024 10:38:35.405,6.96,20.2,719,50,7
03.05.2024 10:38:36.690,6.95,20.2,763,50,7
03.05.2024 10:38:40.289,6.91,20.2,713,50,7
03.05.2024 10:38:41.489,6.90,20.2,651,50,7
03.05.2024 10:38:42.673,6.89,20.2,582,50,7
03.05.2024 10:38:43.957,6.87,20.2,538,50,7
03.05.2024 10:38:45.490,6.86,20.1,517,50,7
03.05.2024 10:38:47.971,6.84,20.2,499,50,7
03.05.2024 10:38:51.539,6.81,20.1,483,50,7
03.05.2024 10:38:57.338,6.76,20.1,470,50,7
03.05.2024 10:39:15.456,6.64,20.2,463,50,7
03.05.2024 10:39:30.538,6.58,20.2,476,50,7
03.05.2024 10:39:44.753,6.56,20.2,489,50,7
03.05.2024 10:39:50.187,6.56,20.3,505,50,7
03.05.2024 10:39:52.869,6.56,20.2,525,50,7
03.05.2024 10:39:54.569,6.56,20.2,563,50,7
03.05.2024 10:39:55.854,6.55,20.2,618,50,7
03.05.2024 10:39:57.860,6.55,20.2,680,50,7
03.05.2024 10:39:58.321,6.56,20.3,743,50,7
03.05.2024 10:39:59.585,6.55,20.2,789,50,7
03.05.2024 10:40:00.986,6.55,20.2,810,50,7
03.05.2024 10:40:02.769,6.55,20.2,777,50,7
03.05.2024 10:40:04.453,6.56,20.3,751,50,7
03.05.2024 10:40:06.219,6.56,20.3,728,50,7
03.05.2024 10:40:08.519,6.57,20.3,771,50,7
03.05.2024 10:40:09.887,6.57,20.3,802,50,7
03.05.2024 10:40:15.352,6.58,20.3,788,50,7
03.05.2024 10:40:17.168,6.58,20.3,821,50,7
03.05.2024 10:40:18.484,6.58,20.3,860,50,7
03.05.2024 10:40:19.891,6.58,20.3,888,50,7
03.05.2024 10:40:22.668,6.59,20.3,851,50,7
03.05.2024 10:40:23.736,6.59,20.2,818,50,7
03.05.2024 10:40:25.520,6.59,20.2,768,50,7
03.05.2024 10:40:26.252,6.59,20.2,726,50,7
03.05.2024 10:40:28.200,6.60,20.3,710,50,7
03.05.2024 10:40:30.170,6.60,20.2,747,50,7
03.05.2024 10:40:31.451,6.60,20.2,786,50,7
03.05.2024 10:40:32.950,6.61,20.3,816,50,7
03.05.2024 10:40:38.690,6.62,20.3,839,50,7
03.05.2024 10:40:39.868,6.64,20.3,806,50,7
03.05.2024 10:40:41.417,6.64,20.3,778,50,7
03.05.2024 10:40:43.418,6.64,20.3,760,50,7
03.05.2024 10:40:46.950,6.64,20.3,797,50,7
03.05.2024 10:40:48.467,6.66,20.3,829,50,7
03.05.2024 10:40:50.835,6.66,20.3,816,50,7
03.05.2024 10:40:52.417,6.67,20.3,883,50,7
03.05.2024 10:40:53.569,6.67,20.3,962,50,7
03.05.2024 10:40:54.700,6.66,20.3,1036,50,7
03.05.2024 10:40:55.901,6.68,20.3,1081,50,7
03.05.2024 10:40:58.752,6.69,20.3,1030,50,7
03.05.2024 10:41:00.000,6.69,20.3,968,50,7
03.05.2024 10:41:01.171,6.68,20.3,913,50,7
03.05.2024 10:41:02.601,6.69,20.3,873,50,7
03.05.2024 10:41:04.117,6.70,20.3,829,50,7
03.05.2024 10:41:05.434,6.70,20.3,786,50,7
03.05.2024 10:41:06.983,6.70,20.3,757,50,7
03.05.2024 10:41:09.000,6.70,20.3,729,50,7
03.05.2024 10:41:10.500,6.70,20.3,693,50,7
03.05.2024 10:41:12.150,6.71,20.3,668,50,7
03.05.2024 10:41:14.500,6.70,20.3,652,50,7
03.05.2024 10:41:18.820,6.71,20.4,635,50,7
03.05.2024 10:41:25.483,6.70,20.3,661,50,7
03.05.2024 10:41:26.950,6.71,20.4,698,50,7
03.05.2024 10:41:28.198,6.70,20.3,754,50,7
03.05.2024 10:41:29.499,6.70,20.3,808,50,7
03.05.2024 10:41:30.931,6.70,20.4,841,50,7
03.05.2024 10:41:32.882,6.69,20.3,858,50,7
03.05.2024 10:41:35.320,6.69,20.3,886,50,7
03.05.2024 10:41:36.599,6.69,20.3,921,50,7
03.05.2024 10:41:37.999,6.69,20.4,962,50,7
03.05.2024 10:41:39.483,6.69,20.4,994,50,7
03.05.2024 10:41:44.681,6.67,20.4,1020,50,7
03.05.2024 10:41:46.820,6.68,20.4,1060,50,7
03.05.2024 10:41:47.466,6.66,20.4,1095,50,7
03.05.2024 10:41:48.665,6.67,20.5,1130,50,7
03.05.2024 10:41:51.664,6.66,20.5,1051,50,7
03.05.2024 10:41:52.848,6.67,20.6,943,50,7
03.05.2024 10:41:53.914,6.66,20.6,836,50,7
03.05.2024 10:41:55.650,6.66,20.6,754,50,7
03.05.2024 10:41:56.232,6.66,20.5,692,50,7
03.05.2024 10:41:57.532,6.65,20.4,650,50,7
03.05.2024 10:41:58.967,6.64,20.5,620,50,7
03.05.2024 10:42:01.180,6.65,20.5,595,50,7
03.05.2024 10:42:03.650,6.64,20.5,575,50,7
03.05.2024 10:42:05.730,6.63,20.5,557,50,7
03.05.2024 10:42:09.381,6.64,20.6,542,50,7
03.05.2024 10:42:15.183,6.63,20.6,528,50,7
03.05.2024 10:42:24.530,6.62,20.6,517,50,7
03.05.2024 10:42:43.463,6.61,20.6,504,50,7
03.05.2024 10:43:51.960,6.68,20.7,518,50,7
03.05.2024 10:44:04.509,6.69,20.7,529,50,7
03.05.2024 10:44:10.476,6.70,20.7,543,50,7
03.05.2024 10:44:14.426,6.70,20.7,557,50,7
03.05.2024 10:44:18.608,6.71,20.8,576,50,7
03.05.2024 10:44:20.542,6.71,20.7,612,50,7
03.05.2024 10:44:21.926,6.70,20.7,664,50,7
03.05.2024 10:44:23.243,6.70,20.7,705,50,7
03.05.2024 10:44:26.592,6.70,20.7,662,50,7
03.05.2024 10:44:27.941,6.70,20.7,617,50,7
03.05.2024 10:44:29.377,6.70,20.7,592,50,7
03.05.2024 10:44:31.492,6.71,20.7,575,50,7
03.05.2024 10:44:35.993,6.70,20.7,561,50,7
03.05.2024 10:44:51.575,6.70,20.7,548,50,7
03.05.2024 10:46:06.822,6.70,20.8,562,50,7
03.05.2024 10:46:11.872,6.70,20.8,578,50,7
03.05.2024 10:46:14.838,6.72,20.8,599,50,7
03.05.2024 10:46:17.555,6.71,20.8,616,50,7
03.05.2024 10:46:21.530,6.71,20.8,641,50,7
03.05.2024 10:46:22.604,6.72,20.8,666,50,7
03.05.2024 10:46:27.986,6.73,20.8,683,50,7
03.05.2024 10:46:32.200,6.73,20.8,669,50,7
03.05.2024 10:46:34.203,6.73,20.8,712,50,7
03.05.2024 10:46:35.486,6.73,20.8,751,50,7
03.05.2024 10:46:39.871,6.73,20.8,715,50,7
03.05.2024 10:46:41.187,6.73,20.8,674,50,7
03.05.2024 10:46:42.803,6.74,20.8,652,50,7
03.05.2024 10:46:47.586,6.75,20.9,631,50,7
03.05.2024 10:46:50.703,6.75,20.8,609,50,7
03.05.2024 10:46:53.269,6.75,20.8,594,50,7
03.05.2024 10:46:57.868,6.75,20.8,577,50,7
03.05.2024 10:47:00.653,6.76,20.8,561,50,7
03.05.2024 10:47:05.519,6.76,20.8,546,50,7
03.05.2024 10:47:11.520,6.76,20.8,531,50,7
03.05.2024 10:47:20.300,6.77,20.8,518,50,7
03.05.2024 10:47:50.151,6.79,20.9,506,50,7
03.05.2024 10:48:21.632,6.79,21.0,506,50,7
03.05.2024 10:48:58.216,6.81,21.1,517,50,7
03.05.2024 10:49:17.480,6.82,21.1,528,50,7
03.05.2024 10:49:28.897,6.82,21.1,541,50,7
03.05.2024 10:49:35.467,6.84,21.2,555,50,7
03.05.2024 10:49:39.213,6.83,21.1,574,50,7
03.05.2024 10:49:42.513,6.84,21.2,592,50,7
03.05.2024 10:49:46.145,6.84,21.1,609,50,7
03.05.2024 10:49:47.713,6.85,21.2,641,50,7
03.05.2024 10:50:01.395,6.85,21.1,662,50,7
03.05.2024 10:50:03.213,6.86,21.2,695,50,7
03.05.2024 10:50:04.479,6.85,21.1,732,50,7
03.05.2024 10:50:05.895,6.87,21.2,776,50,7
03.05.2024 10:50:07.161,6.86,21.1,827,50,7
03.05.2024 10:50:08.361,6.86,21.2,881,50,7
03.05.2024 10:50:09.644,6.86,21.1,936,50,7
03.05.2024 10:50:10.963,6.87,21.2,970,50,7
03.05.2024 10:50:13.296,6.86,21.2,994,50,7
03.05.2024 10:50:14.762,6.87,21.2,1025,50,7
03.05.2024 10:50:18.944,6.87,21.2,961,50,7
03.05.2024 10:50:20.620,6.87,21.2,893,50,7
03.05.2024 10:50:21.312,6.87,21.2,868,50,7
03.05.2024 10:50:23.210,6.87,21.2,904,50,7
03.05.2024 10:50:24.700,6.88,21.2,948,50,7
03.05.2024 10:50:26.144,6.87,21.2,983,50,7
03.05.2024 10:50:28.295,6.88,21.2,1011,50,7
03.05.2024 10:50:29.743,6.89,21.2,1056,50,7
03.05.2024 10:50:31.927,6.88,21.2,992,50,7
03.05.2024 10:50:33.127,6.89,21.2,962,50,7
03.05.2024 10:50:34.611,6.89,21.2,992,50,7
03.05.2024 10:50:36.194,6.89,21.2,942,50,7
03.05.2024 10:50:37.911,6.88,21.2,929,50,7
03.05.2024 10:50:41.100,6.90,21.2,884,50,7
03.05.2024 10:50:42.293,6.89,21.2,835,50,7
03.05.2024 10:50:43.661,6.90,21.3,790,50,7
03.05.2024 10:50:45.994,6.90,21.2,838,50,7
03.05.2024 10:50:47.510,6.90,21.2,864,50,7
03.05.2024 10:50:50.960,6.90,21.2,808,50,7
03.05.2024 10:50:52.226,6.91,21.2,775,50,7
03.05.2024 10:50:58.792,6.91,21.2,759,50,7
03.05.2024 10:51:00.493,6.91,21.2,729,50,7
03.05.2024 10:51:01.842,6.91,21.2,690,50,7
03.05.2024 10:51:03.444,6.91,21.2,668,50,7
03.05.2024 10:51:07.109,6.92,21.2,688,50,7
03.05.2024 10:51:09.326,6.92,21.3,705,50,7
03.05.2024 10:51:11.426,6.93,21.3,675,50,7
03.05.2024 10:51:13.325,6.93,21.3,652,50,7
03.05.2024 10:51:16.509,6.94,21.3,636,50,7
03.05.2024 10:51:19.742,6.94,21.3,621,50,7
03.05.2024 10:51:28.259,6.94,21.2,601,50,7
03.05.2024 10:51:31.457,6.94,21.3,584,50,7
03.05.2024 10:51:36.792,6.95,21.3,570,50,7
03.05.2024 10:51:45.910,6.97,21.3,557,50,7
03.05.2024 10:52:06.273,6.97,21.3,546,50,7
03.05.2024 10:53:15.530,7.03,21.4,561,50,7
03.05.2024 10:53:19.286,7.04,21.4,581,50,7
03.05.2024 10:53:21.523,7.05,21.4,601,50,7
03.05.2024 10:53:23.671,7.04,21.4,622,50,7
03.05.2024 10:53:25.654,7.04,21.4,655,50,7
03.05.2024 10:53:27.154,7.05,21.4,689,50,7
03.05.2024 10:53:30.360,7.05,21.4,658,50,7
03.05.2024 10:53:32.387,7.05,21.4,635,50,7
03.05.2024 10:53:34.300,7.05,21.4,612,50,7
03.05.2024 10:53:44.710,7.07,21.4,585,50,7
03.05.2024 10:53:50.986,7.08,21.4,566,50,7
03.05.2024 10:53:56.170,7.08,21.5,593,50,7
03.05.2024 10:53:57.769,7.07,21.4,622,50,7
03.05.2024 10:53:59.269,7.07,21.4,659,50,7
03.05.2024 10:54:00.619,7.07,21.4,693,50,7
03.05.2024 10:54:02.369,7.08,21.4,720,50,7
03.05.2024 10:54:04.203,7.09,21.5,736,50,7
03.05.2024 10:54:06.269,7.09,21.6,708,50,7
03.05.2024 10:54:09.352,7.09,21.5,732,50,7
03.05.2024 10:54:12.686,7.09,21.6,708,50,7
03.05.2024 10:54:14.319,7.10,21.6,680,50,7
03.05.2024 10:54:16.420,7.10,21.6,655,50,7
03.05.2024 10:54:18.101,7.10,21.6,624,50,7
03.05.2024 10:54:19.601,7.10,21.6,598,50,7
03.05.2024 10:54:22.736,7.10,21.6,580,50,7
03.05.2024 10:54:30.986,7.11,21.6,610,50,7
03.05.2024 10:54:32.634,7.11,21.6,630,50,7
03.05.2024 10:54:39.184,7.13,21.6,605,50,7
03.05.2024 10:54:40.733,7.12,21.6,580,50,7
03.05.2024 10:54:42.868,7.12,21.6,562,50,7
03.05.2024 10:54:45.901,7.14,21.7,538,50,7
03.05.2024 10:54:48.717,7.14,21.7,520,50,7
03.05.2024 10:54:51.984,7.15,21.7,504,50,7
03.05.2024 10:54:57.934,7.15,21.7,493,50,7
03.05.2024 10:55:07.250,7.17,21.7,480,50,7
03.05.2024 10:56:06.348,7.23,21.7,469,50,7
03.05.2024 10:57:01.446,7.30,21.7,481,50,7
03.05.2024 10:57:15.279,7.31,21.7,494,50,7
03.05.2024 10:57:19.861,7.32,21.8,508,50,7
03.05.2024 10:57:23.227,7.33,21.8,525,50,7
03.05.2024 10:57:26.210,7.33,21.8,546,50,7
03.05.2024 10:57:27.811,7.33,21.7,591,50,7
03.05.2024 10:57:29.430,7.33,21.7,656,50,7
03.05.2024 10:57:30.177,7.34,21.8,737,50,7
03.05.2024 10:57:31.299,7.34,21.8,823,50,7
03.05.2024 10:57:32.477,7.33,21.7,882,50,7
03.05.2024 10:57:33.844,7.33,21.7,919,50,7
03.05.2024 10:57:35.328,7.34,21.8,943,50,7
03.05.2024 10:57:40.828,7.36,21.8,902,50,7
03.05.2024 10:57:42.210,7.36,21.8,853,50,7
03.05.2024 10:57:43.568,7.36,21.8,827,50,7
03.05.2024 10:57:47.940,7.36,21.7,849,50,7
03.05.2024 10:57:48.427,7.36,21.8,910,50,7
03.05.2024 10:57:49.627,7.36,21.8,982,50,7
03.05.2024 10:57:50.877,7.37,21.8,1010,50,7
03.05.2024 10:57:52.493,7.37,21.8,959,50,7
03.05.2024 10:57:53.642,7.37,21.8,913,50,7
03.05.2024 10:57:55.760,7.39,21.8,901,50,7
03.05.2024 10:57:56.609,7.37,21.8,930,50,7
03.05.2024 10:57:59.993,7.38,21.8,944,50,7
03.05.2024 10:58:04.743,7.40,21.8,897,50,7
03.05.2024 10:58:05.993,7.39,21.8,860,50,7
03.05.2024 10:58:08.900,7.40,21.8,845,50,7
03.05.2024 10:58:10.426,7.40,21.8,879,50,7
03.05.2024 10:58:12.375,7.41,21.8,889,50,7
03.05.2024 10:58:16.908,7.42,21.8,854,50,7
03.05.2024 10:58:20.608,7.44,21.8,880,50,7
03.05.2024 10:58:22.276,7.44,21.8,900,50,7
03.05.2024 10:58:24.974,7.44,21.8,922,50,7
03.05.2024 10:58:29.242,7.45,21.8,947,50,7
03.05.2024 10:58:30.858,7.47,21.9,972,50,7
03.05.2024 10:58:32.625,7.46,21.8,996,50,7
03.05.2024 10:58:34.275,7.47,21.8,1038,50,7
03.05.2024 10:58:35.542,7.48,21.9,1099,50,7
03.05.2024 10:58:36.792,7.47,21.8,1150,50,7
03.05.2024 10:58:38.408,7.48,21.8,1165,50,7
03.05.2024 10:58:41.941,7.50,21.9,1147,50,15
03.05.2024 10:58:43.457,7.49,21.8,1199,50,15
03.05.2024 10:58:44.773,7.50,21.9,1237,50,15
03.05.2024 10:58:46.775,7.50,21.8,1265,50,15
03.05.2024 10:58:48.575,7.51,21.8,1290,50,15
03.05.2024 10:58:53.891,7.52,21.8,1261,50,15
03.05.2024 10:58:55.591,7.53,21.9,1195,50,15
03.05.2024 10:58:57.273,7.54,21.9,1275,50,15
03.05.2024 10:59:00.857,7.55,21.9,1301,50,15
03.05.2024 10:59:16.224,7.59,21.9,1271,50,15
03.05.2024 10:59:17.756,7.60,21.9,1228,50,15
03.05.2024 10:59:19.589,7.60,21.9,1197,50,15
03.05.2024 10:59:20.923,7.60,21.9,1152,50,15
03.05.2024 10:59:24.556,7.62,21.9,1128,50,15
03.05.2024 10:59:25.773,7.62,21.9,1105,50,15
03.05.2024 10:59:27.720,7.62,21.9,1060,50,15
03.05.2024 10:59:28.423,7.63,21.9,1021,50,15
03.05.2024 10:59:31.421,7.64,21.9,1060,50,15
03.05.2024 10:59:32.890,7.64,22.0,1085,50,15
03.05.2024 10:59:34.956,7.65,21.9,1120,50,15
03.05.2024 10:59:36.388,7.65,21.9,1159,50,15
03.05.2024 10:59:39.138,7.66,22.0,1104,50,15
03.05.2024 10:59:40.289,7.66,22.0,1028,50,15
03.05.2024 10:59:41.523,7.66,22.0,954,50,15
03.05.2024 10:59:42.688,7.67,22.1,890,50,15
03.05.2024 10:59:43.921,7.67,22.0,828,50,15
03.05.2024 10:59:45.155,7.68,22.1,775,50,15
03.05.2024 10:59:46.423,7.68,22.1,737,50,15
03.05.2024 10:59:47.971,7.67,22.1,707,50,15
03.05.2024 10:59:49.805,7.68,22.1,688,50,15
03.05.2024 10:59:54.239,7.69,22.1,673,50,15
03.05.2024 10:59:57.388,7.71,22.1,655,50,15
03.05.2024 11:00:02.621,7.72,22.2,666,50,15
03.05.2024 11:00:07.654,7.72,22.1,688,50,15
03.05.2024 11:00:09.171,7.72,22.2,726,50,15
03.05.2024 11:00:10.555,7.73,22.2,761,50,15
03.05.2024 11:00:12.187,7.73,22.2,782,50,15
03.05.2024 11:00:15.489,7.73,22.2,766,50,15
03.05.2024 11:00:18.371,7.71,22.2,812,50,15
03.05.2024 11:00:19.604,7.71,22.2,867,50,15
03.05.2024 11:00:20.871,7.69,22.2,919,50,15
03.05.2024 11:00:22.171,7.68,22.2,970,50,15
03.05.2024 11:00:23.588,7.66,22.2,993,50,15
03.05.2024 11:00:25.303,7.64,22.2,952,50,15
03.05.2024 11:00:26.772,7.62,22.2,923,50,15
03.05.2024 11:00:29.253,7.57,22.2,909,50,15
03.05.2024 11:00:33.637,7.51,22.2,877,50,15
03.05.2024 11:00:35.710,7.48,22.2,841,50,15
03.05.2024 11:00:38.404,7.41,22.2,851,50,7
03.05.2024 11:00:39.803,7.38,22.2,902,50,7
03.05.2024 11:00:41.360,7.37,22.2,972,50,7
03.05.2024 11:00:42.253,7.33,22.2,1012,50,7
03.05.2024 11:00:44.885,7.29,22.2,976,50,7
03.05.2024 11:00:46.119,7.27,22.2,908,50,7
03.05.2024 11:00:47.269,7.26,22.2,815,50,7
03.05.2024 11:00:48.403,7.24,22.2,731,50,7
03.05.2024 11:00:49.670,7.21,22.2,707,50,7
03.05.2024 11:00:53.637,7.15,22.2,671,50,7
03.05.2024 11:00:57.736,7.09,22.2,649,50,7
03.05.2024 11:00:59.970,7.05,22.2,629,50,7
03.05.2024 11:01:09.201,6.93,22.2,621,50,7
03.05.2024 11:01:15.418,6.87,22.2,602,50,7
03.05.2024 11:01:20.467,6.82,22.2,588,50,7
03.05.2024 11:01:32.283,6.70,22.2,579,50,7
03.05.2024 11:01:43.884,6.61,22.2,593,50,7
03.05.2024 11:01:49.434,6.58,22.3,606,50,7
03.05.2024 11:01:56.117,6.54,22.3,621,50,7
03.05.2024 11:02:08.990,6.50,22.3,603,50,7
03.05.2024 11:02:28.848,6.45,22.3,618,50,7
03.05.2024 11:02:37.820,6.46,22.3,634,50,7
03.05.2024 11:02:40.848,6.47,22.3,657,50,7
03.05.2024 11:02:42.914,6.47,22.4,671,50,7
03.05.2024 11:02:52.490,6.48,22.3,693,50,7
03.05.2024 11:02:53.565,6.48,22.3,731,50,7
03.05.2024 11:02:54.815,6.49,22.4,788,50,7
03.05.2024 11:02:55.999,6.49,22.3,847,50,7
03.05.2024 11:02:57.315,6.49,22.3,878,50,7
03.05.2024 11:03:03.480,6.51,22.4,902,50,7
03.05.2024 11:03:05.381,6.51,22.3,916,50,7
03.05.2024 11:03:10.130,6.52,22.3,850,50,7
03.05.2024 11:03:11.230,6.53,22.4,798,50,7
03.05.2024 11:03:13.880,6.53,22.3,771,50,7
03.05.2024 11:03:15.563,6.54,22.4,748,50,7
03.05.2024 11:03:17.346,6.55,22.4,721,50,7
03.05.2024 11:03:18.914,6.54,22.3,693,50,7
03.05.2024 11:03:20.864,6.56,22.4,676,50,7
03.05.2024 11:03:33.513,6.59,22.4,656,50,7
03.05.2024 11:03:35.845,6.60,22.4,638,50,7
03.05.2024 11:03:38.996,6.61,22.4,622,50,7
03.05.2024 11:03:43.513,6.61,22.4,605,50,7
03.05.2024 11:03:48.163,6.61,22.4,590,50,7
03.05.2024 11:03:58.796,6.63,22.4,578,50,7
03.05.2024 11:04:14.328,6.60,22.4,565,50,7
03.05.2024 11:05:13.625,6.50,22.4,577,50,7
03.05.2024 11:05:20.610,6.50,22.4,594,50,7
03.05.2024 11:05:22.243,6.50,22.5,618,50,7
03.05.2024 11:05:42.290,6.51,22.5,604,50,7
03.05.2024 11:05:48.323,6.52,22.5,621,50,7
03.05.2024 11:05:53.290,6.53,22.5,604,50,7
03.05.2024 11:06:06.924,6.54,22.5,619,50,7
03.05.2024 11:06:09.641,6.54,22.6,642,50,7
03.05.2024 11:06:11.124,6.55,22.6,678,50,7
03.05.2024 11:06:12.641,6.56,22.6,702,50,7
03.05.2024 11:06:15.573,6.55,22.6,722,50,7
03.05.2024 11:06:17.339,6.56,22.6,749,50,7
03.05.2024 11:06:19.107,6.56,22.7,778,50,7
03.05.2024 11:06:20.556,6.57,22.6,836,50,7
03.05.2024 11:06:21.756,6.57,22.6,912,50,7
03.05.2024 11:06:22.940,6.56,22.6,951,50,7
03.05.2024 11:06:26.207,6.57,22.6,987,50,7
03.05.2024 11:06:29.390,6.58,22.7,1030,50,7
03.05.2024 11:06:30.621,6.57,22.6,1082,50,7
03.05.2024 11:06:33.355,6.59,22.7,1045,50,7
03.05.2024 11:06:34.822,6.59,22.7,1010,50,7
03.05.2024 11:06:36.609,6.58,22.6,976,50,7
03.05.2024 11:06:37.841,6.59,22.7,878,50,7
03.05.2024 11:06:38.990,6.59,22.7,783,50,7
03.05.2024 11:06:40.256,6.60,22.7,746,50,7
03.05.2024 11:06:42.256,6.59,22.7,722,50,7
03.05.2024 11:06:43.888,6.60,22.7,700,50,7
03.05.2024 11:06:50.888,6.60,22.7,665,50,7
03.05.2024 11:06:52.305,6.61,22.7,633,50,7
03.05.2024 11:06:56.588,6.62,22.7,650,50,7
03.05.2024 11:07:07.538,6.62,22.8,630,50,7
03.05.2024 11:07:10.270,6.62,22.8,617,50,7
03.05.2024 11:07:12.305,6.61,22.7,583,50,7
03.05.2024 11:07:13.986,6.61,22.7,552,50,7
03.05.2024 11:07:16.305,6.63,22.8,534,50,7
03.05.2024 11:07:29.737,6.61,22.7,522,50,7
03.05.2024 11:07:44.470,6.61,22.7,509,50,7
03.05.2024 11:08:01.852,6.61,22.8,495,50,7
03.05.2024 11:08:16.286,6.61,22.8,482,50,7
03.05.2024 11:08:32.151,6.62,22.8,471,50,7
03.05.2024 11:08:48.990,6.62,22.8,460,50,7
03.05.2024 11:09:02.667,6.64,22.8,446,50,7
03.05.2024 11:09:21.433,6.66,22.8,433,50,7
03.05.2024 11:09:34.999,6.66,22.8,420,50,7
03.05.2024 11:09:59.497,6.68,22.8,408,50,7
03.05.2024 11:10:17.831,6.69,22.9,396,50,7
03.05.2024 11:10:37.447,6.69,22.9,384,50,7
03.05.2024 11:10:55.878,6.69,22.9,370,50,7
03.05.2024 11:11:16.940,6.69,22.9,358,50,7
03.05.2024 11:11:34.960,6.71,22.9,348,50,7
03.05.2024 11:11:51.142,6.71,22.9,334,50,7
03.05.2024 11:12:12.776,6.73,23.0,323,50,7
03.05.2024 11:12:33.525,6.74,22.9,311,50,7
03.05.2024 11:13:00.857,6.76,23.0,299,50,7
03.05.2024 11:13:41.421,6.77,22.9,288,50,7
03.05.2024 11:14:33.619,6.79,22.9,276,50,7
03.05.2024 11:17:45.746,6.90,23.0,276,50,7
03.05.2024 11:18:43.292,6.93,23.0,289,50,7
03.05.2024 11:20:07.789,6.99,23.0,300,50,7
03.05.2024 11:20:32.390,7.01,23.0,312,50,7
03.05.2024 11:20:37.838,7.03,23.1,327,50,7
03.05.2024 11:20:41.221,7.02,23.1,350,50,7
03.05.2024 11:20:43.371,7.02,23.1,368,50,7
03.05.2024 11:20:46.221,7.03,23.1,346,50,7
03.05.2024 11:20:48.522,7.03,23.1,329,50,7
03.05.2024 11:21:02.500,7.04,23.2,336,50,7
03.05.2024 11:21:06.987,7.04,23.0,349,50,7
03.05.2024 11:21:09.154,7.05,23.1,368,50,7
03.05.2024 11:21:17.871,7.05,23.1,352,50,7
03.05.2024 11:21:21.904,7.06,23.1,340,50,7
03.05.2024 11:21:28.305,7.06,23.2,328,50,7
03.05.2024 11:21:36.803,7.08,23.2,314,50,7
03.05.2024 11:21:52.786,7.09,23.2,302,50,7
03.05.2024 11:22:17.319,7.13,23.2,290,50,7
03.05.2024 11:22:43.301,7.16,23.3,279,50,7
03.05.2024 11:24:44.729,7.27,23.3,288,50,7
03.05.2024 11:25:50.743,7.35,23.3,300,50,7
03.05.2024 11:26:35.357,7.40,23.3,311,50,7
03.05.2024 11:27:14.720,7.45,23.3,323,50,7
03.05.2024 11:27:42.204,7.49,23.3,330,50,15
03.05.2024 11:28:35.335,7.56,23.3,342,50,15
03.05.2024 11:29:29.551,7.43,23.3,353,50,15
03.05.2024 11:29:31.000,7.41,23.3,352,50,7
03.05.2024 11:29:37.917,7.28,23.3,353,50,7
03.05.2024 11:29:45.750,7.16,23.3,356,50,7
03.05.2024 11:29:52.217,7.03,23.3,357,50,7
03.05.2024 11:30:00.549,6.91,23.3,358,50,7
03.05.2024 11:30:09.266,6.78,23.3,358,50,7
03.05.2024 11:30:20.698,6.66,23.3,361,50,7
03.05.2024 11:30:34.980,6.55,23.4,361,50,7
03.05.2024 11:30:50.746,6.43,23.3,363,50,7
03.05.2024 11:33:24.900,6.46,23.4,352,50,7
03.05.2024 11:33:55.589,6.40,23.4,339,50,7
03.05.2024 11:34:28.688,6.39,23.4,326,50,7
03.05.2024 11:35:03.171,6.43,23.4,314,50,7
03.05.2024 11:35:42.802,6.48,23.4,302,50,7
03.05.2024 11:39:22.661,6.55,23.5,314,50,7
03.05.2024 11:40:37.190,6.57,23.5,325,50,7
03.05.2024 11:44:07.865,6.68,23.5,333,50,7
03.05.2024 11:45:40.211,6.72,23.7,336,50,7
03.05.2024 11:48:18.641,6.84,23.8,346,50,7
03.05.2024 11:50:16.351,6.92,23.8,357,50,7
03.05.2024 11:51:43.398,7.01,23.8,368,50,7
03.05.2024 11:52:31.263,7.06,23.8,380,50,7
03.05.2024 11:53:10.578,7.11,23.8,392,50,7
03.05.2024 11:53:38.161,7.16,23.9,404,50,7
03.05.2024 11:54:04.177,7.20,23.9,417,50,7
03.05.2024 11:54:28.242,7.23,23.9,429,50,7
